client_id,age_bracket,job,marital,education,has_housing_loan,has_personal_loan,prev_call_duration,days_since_last_call,num_contacts_prev,poutcome,contact_date,cpi,subs_deposit
20720,18-24,blue-collar,married,secondary,unknown,unknown,781,999,0,nonexistent,04/07/18,93.918,1
24519,41-60,white-collar,single,unknown,yes,no,153,999,0,nonexistent,06/07/18,93.918,0
38908,25-40,white-collar,married,bachelors,yes,yes,435,999,0,nonexistent,05/04/18,93.075,1
6505,25-40,pink-collar,divorced,secondary,yes,no,205,999,0,nonexistent,02/05/18,93.994,0
565,25-40,blue-collar,married,secondary,no,no,484,999,0,nonexistent,07/05/18,93.994,0
38459,25-40,blue-collar,married,secondary,yes,no,403,999,0,nonexistent,05/04/18,93.075,0
25409,25-40,blue-collar,married,secondary,no,no,78,999,0,nonexistent,02/07/18,93.918,0
31294,25-40,white-collar,single,bachelors,no,no,149,3,2,success,02/08/18,92.201,1
31314,60+,other,married,bachelors,yes,no,1112,999,0,nonexistent,02/08/18,92.201,0
15983,25-40,white-collar,single,senior_secondary,no,no,421,999,0,nonexistent,05/06/18,94.055,1
14976,25-40,white-collar,single,bachelors,no,yes,141,4,3,success,04/06/18,94.055,0
37560,25-40,technician,unknown,bachelors,no,no,173,6,2,success,05/03/18,93.369,1
38242,25-40,white-collar,married,bachelors,no,no,94,999,0,nonexistent,04/04/18,93.075,1
9700,41-60,blue-collar,married,secondary,no,no,315,999,0,nonexistent,03/05/18,92.893,0
37718,41-60,self-employed,married,masters,yes,no,110,999,0,nonexistent,06/03/18,93.369,1
17668,25-40,white-collar,married,bachelors,no,no,202,999,0,nonexistent,07/06/18,94.465,0
36362,25-40,white-collar,single,senior_secondary,no,no,952,999,0,nonexistent,01/11/18,93.2,1
35045,25-40,white-collar,married,bachelors,yes,no,654,999,0,nonexistent,07/11/18,93.2,1
29505,25-40,technician,single,senior_secondary,no,no,921,999,0,nonexistent,01/08/18,93.444,1
31959,41-60,white-collar,married,bachelors,no,no,145,999,0,nonexistent,03/08/18,93.444,0
11561,41-60,blue-collar,divorced,secondary,no,no,1161,999,0,nonexistent,04/05/18,93.994,0
7293,41-60,technician,married,masters,yes,no,274,999,0,nonexistent,02/05/18,92.893,0
41069,60+,other,married,secondary,no,no,543,999,1,failure,07/09/18,94.199,0
13620,25-40,blue-collar,married,secondary,no,no,149,999,0,nonexistent,04/05/18,92.893,0
26061,41-60,white-collar,married,senior_secondary,yes,yes,234,999,0,nonexistent,02/07/18,93.918,0
24861,25-40,pink-collar,divorced,senior_secondary,unknown,unknown,114,999,0,nonexistent,02/07/18,93.918,0
26550,41-60,technician,single,senior_secondary,no,no,160,999,0,nonexistent,06/08/18,93.444,0
15582,41-60,other,divorced,bachelors,yes,no,447,999,0,nonexistent,05/06/18,94.465,0
16748,25-40,self-employed,married,bachelors,no,no,113,999,0,nonexistent,06/06/18,94.465,0
37786,41-60,other,divorced,secondary,no,no,577,999,0,nonexistent,07/03/18,93.369,1
7700,25-40,blue-collar,single,secondary,no,no,793,999,0,nonexistent,02/05/18,92.893,0
23885,41-60,entrepreneur,married,masters,yes,no,168,999,0,nonexistent,06/07/18,93.918,0
36382,25-40,white-collar,single,bachelors,no,no,295,999,0,nonexistent,01/11/18,93.2,1
32519,60+,white-collar,married,bachelors,no,no,56,999,0,nonexistent,05/10/18,92.431,0
32231,41-60,technician,married,masters,yes,no,115,999,0,nonexistent,03/08/18,92.201,0
36887,41-60,white-collar,married,bachelors,yes,no,366,999,0,nonexistent,02/11/18,93.2,0
8388,25-40,white-collar,single,unknown,no,no,211,999,0,nonexistent,03/05/18,93.994,0
31142,25-40,white-collar,single,bachelors,yes,no,1109,999,0,nonexistent,02/08/18,93.444,1
34612,25-40,entrepreneur,married,bachelors,no,no,543,999,0,nonexistent,06/11/18,93.2,1
36614,25-40,technician,divorced,senior_secondary,no,no,635,999,1,failure,02/11/18,93.2,1
29789,41-60,pink-collar,married,secondary,no,no,88,999,0,nonexistent,01/08/18,93.444,0
2306,25-40,technician,single,bachelors,no,no,74,999,0,nonexistent,07/05/18,92.893,0
38171,25-40,other,single,bachelors,yes,no,187,999,0,nonexistent,04/04/18,93.075,0
25063,41-60,white-collar,divorced,senior_secondary,no,no,352,999,0,nonexistent,02/07/18,93.918,0
16540,41-60,pink-collar,married,senior_secondary,unknown,unknown,347,999,0,nonexistent,06/06/18,94.465,0
25558,25-40,white-collar,single,senior_secondary,yes,no,101,999,0,nonexistent,02/07/18,93.918,0
19601,41-60,technician,divorced,masters,no,no,121,999,0,nonexistent,03/07/18,93.918,0
38708,25-40,technician,single,bachelors,yes,no,701,5,1,success,05/04/18,93.075,1
23970,41-60,blue-collar,divorced,secondary,yes,no,502,999,0,nonexistent,06/07/18,93.918,0
38104,18-24,white-collar,single,bachelors,yes,no,179,999,0,nonexistent,04/04/18,93.075,0
18469,41-60,other,married,secondary,no,no,375,999,0,nonexistent,01/06/18,94.465,0
19240,25-40,white-collar,married,senior_secondary,yes,no,992,999,0,nonexistent,03/07/18,93.918,1
32810,60+,pink-collar,married,secondary,unknown,unknown,759,999,0,nonexistent,02/10/18,92.431,1
26705,25-40,technician,married,senior_secondary,no,no,133,999,0,nonexistent,06/08/18,93.444,0
8825,25-40,pink-collar,married,secondary,no,no,646,999,0,nonexistent,03/05/18,93.994,1
16923,25-40,white-collar,married,senior_secondary,yes,no,161,5,1,success,06/06/18,94.055,0
33918,60+,pink-collar,divorced,masters,yes,no,655,5,5,success,05/11/18,947.67,1
39596,18-24,white-collar,married,senior_secondary,no,yes,108,999,1,failure,06/04/18,93.075,0
30873,41-60,technician,married,masters,no,no,211,999,0,nonexistent,02/08/18,93.444,0
23526,25-40,white-collar,single,bachelors,yes,no,16,999,0,nonexistent,05/07/18,93.918,0
19704,25-40,pink-collar,married,senior_secondary,yes,no,331,999,0,nonexistent,03/07/18,93.918,0
14674,41-60,other,divorced,secondary,yes,no,111,999,0,nonexistent,04/06/18,94.465,0
13519,25-40,white-collar,married,bachelors,yes,no,364,999,0,nonexistent,04/05/18,92.893,0
15287,41-60,pink-collar,divorced,secondary,no,no,80,999,0,nonexistent,05/06/18,94.465,0
13153,25-40,blue-collar,divorced,senior_secondary,no,no,760,999,0,nonexistent,04/05/18,92.893,1
3506,41-60,white-collar,married,bachelors,yes,no,68,999,0,nonexistent,01/05/18,93.994,0
13730,41-60,white-collar,single,bachelors,yes,no,211,3,1,success,04/05/18,93.876,1
34725,25-40,blue-collar,single,secondary,yes,no,330,999,0,nonexistent,06/11/18,947.67,1
36888,25-40,white-collar,married,bachelors,yes,no,78,999,1,failure,02/11/18,93.2,0
21108,25-40,white-collar,single,bachelors,no,no,873,999,0,nonexistent,04/07/18,93.918,1
29215,41-60,pink-collar,married,bachelors,no,no,363,999,0,nonexistent,01/08/18,93.444,0
19676,25-40,technician,single,masters,yes,no,37,999,0,nonexistent,03/07/18,93.918,0
25100,25-40,pink-collar,married,senior_secondary,yes,yes,151,999,0,nonexistent,02/07/18,93.918,0
29881,41-60,blue-collar,single,secondary,no,no,150,3,2,success,01/08/18,92.201,0
21773,25-40,technician,single,masters,yes,no,156,999,0,nonexistent,04/07/18,93.918,0
24010,25-40,blue-collar,married,secondary,yes,no,330,999,0,nonexistent,06/07/18,93.918,0
6215,25-40,blue-collar,married,secondary,yes,no,76,999,0,nonexistent,02/05/18,93.994,0
40148,41-60,pink-collar,married,bachelors,yes,no,155,999,0,nonexistent,02/04/18,93.075,0
5609,25-40,blue-collar,married,secondary,no,yes,109,999,0,nonexistent,02/05/18,93.994,0
10833,25-40,white-collar,married,senior_secondary,yes,no,210,3,1,success,03/05/18,92.893,0
2340,25-40,white-collar,single,senior_secondary,yes,yes,192,999,0,nonexistent,07/05/18,92.893,0
31442,41-60,blue-collar,married,secondary,yes,no,994,999,0,nonexistent,03/08/18,93.444,1
18611,25-40,white-collar,single,bachelors,no,no,123,999,0,nonexistent,01/06/18,94.465,0
2180,25-40,white-collar,married,secondary,yes,yes,97,999,1,failure,07/05/18,92.893,0
29462,41-60,technician,married,masters,yes,yes,744,999,0,nonexistent,01/08/18,93.444,0
10234,25-40,pink-collar,single,senior_secondary,yes,no,164,999,0,nonexistent,03/05/18,92.893,0
34920,41-60,white-collar,married,senior_secondary,yes,no,182,999,0,nonexistent,07/11/18,93.2,0
33988,25-40,entrepreneur,married,secondary,no,no,40,999,0,nonexistent,06/11/18,93.2,0
29909,25-40,white-collar,single,bachelors,no,no,332,999,0,nonexistent,01/08/18,92.201,1
13211,41-60,white-collar,divorced,bachelors,yes,no,899,999,0,nonexistent,04/05/18,92.893,1
15522,25-40,entrepreneur,married,bachelors,yes,no,187,999,0,nonexistent,05/06/18,94.465,0
22032,41-60,white-collar,married,bachelors,yes,no,817,999,0,nonexistent,04/07/18,94.215,1
37692,25-40,blue-collar,single,masters,no,yes,207,999,1,failure,06/03/18,93.369,1
29584,41-60,technician,divorced,masters,no,no,196,999,0,nonexistent,01/08/18,93.444,0
8310,25-40,self-employed,single,bachelors,no,no,78,999,0,nonexistent,02/05/18,92.893,0
2793,41-60,entrepreneur,married,senior_secondary,no,no,166,999,0,nonexistent,01/05/18,93.994,0
19007,41-60,white-collar,single,bachelors,yes,yes,263,999,0,nonexistent,01/06/18,92.963,0
5402,25-40,technician,single,masters,no,no,89,999,0,nonexistent,01/05/18,92.893,0
13282,25-40,white-collar,married,bachelors,no,no,301,999,1,failure,04/05/18,92.893,0
14388,25-40,blue-collar,married,secondary,no,no,258,999,0,nonexistent,04/06/18,94.465,0
40567,25-40,technician,single,bachelors,yes,no,847,999,0,nonexistent,03/04/18,93.075,1
38057,41-60,blue-collar,married,secondary,yes,no,1032,999,2,failure,04/04/18,93.075,1
17960,25-40,pink-collar,married,senior_secondary,yes,no,554,999,0,nonexistent,01/06/18,94.465,1
25735,25-40,white-collar,single,senior_secondary,no,no,510,999,0,nonexistent,02/07/18,93.918,0
21605,41-60,self-employed,married,secondary,yes,no,135900,999,0,nonexistent,04/07/18,93.918,1
39708,25-40,technician,married,masters,yes,no,272,999,0,nonexistent,02/04/18,93.075,0
15631,25-40,white-collar,married,senior_secondary,yes,no,266,999,0,nonexistent,05/06/18,94.465,0
37594,41-60,blue-collar,married,secondary,no,no,180,999,0,nonexistent,06/03/18,92.843,1
10544,25-40,white-collar,married,masters,unknown,unknown,110,999,1,failure,03/05/18,92.893,0
28727,25-40,white-collar,single,bachelors,no,no,249,999,0,nonexistent,07/08/18,94.027,1
38024,25-40,other,single,senior_secondary,yes,no,327,999,0,nonexistent,04/04/18,93.075,1
28636,41-60,white-collar,married,bachelors,yes,no,149,999,1,failure,07/08/18,92.201,1
4378,25-40,white-collar,married,secondary,yes,no,272,999,1,failure,01/05/18,92.893,0
5690,25-40,entrepreneur,married,secondary,yes,no,163,999,0,nonexistent,02/05/18,93.994,0
22696,18-24,white-collar,single,bachelors,no,no,158400,999,0,nonexistent,05/07/18,93.918,1
18637,25-40,white-collar,single,secondary,no,no,11,999,0,nonexistent,01/06/18,94.465,0
15446,25-40,white-collar,single,bachelors,no,no,556,999,0,nonexistent,05/06/18,94.465,1
40863,18-24,other,single,unknown,yes,no,114,999,0,nonexistent,06/09/18,92.379,0
22752,41-60,blue-collar,married,unknown,yes,no,222,999,0,nonexistent,05/07/18,93.918,0
19453,41-60,entrepreneur,married,bachelors,yes,yes,379,999,0,nonexistent,03/07/18,93.918,0
29489,25-40,technician,single,bachelors,yes,no,174,999,0,nonexistent,01/08/18,93.444,0
34211,41-60,white-collar,divorced,bachelors,yes,no,69,999,0,nonexistent,06/11/18,93.2,0
21596,18-24,pink-collar,single,senior_secondary,unknown,unknown,1300,999,0,nonexistent,04/07/18,93.918,0
29433,41-60,technician,divorced,masters,no,no,119,999,0,nonexistent,01/08/18,93.444,0
6619,25-40,blue-collar,single,secondary,yes,no,165,999,0,nonexistent,02/05/18,93.994,0
13787,25-40,pink-collar,married,senior_secondary,no,no,360,999,0,nonexistent,04/06/18,94.465,0
30965,25-40,technician,single,masters,yes,no,302,999,0,nonexistent,02/08/18,93.444,0
2634,41-60,other,married,secondary,no,no,540,999,1,failure,07/05/18,93.876,1
24927,25-40,pink-collar,married,secondary,yes,no,80,999,0,nonexistent,02/07/18,93.918,0
2682,41-60,pink-collar,single,senior_secondary,no,no,455,999,0,nonexistent,01/05/18,93.994,0
32392,25-40,other,single,bachelors,no,yes,173,999,0,nonexistent,03/08/18,92.201,1
35905,41-60,technician,married,masters,yes,no,329,999,0,nonexistent,01/11/18,93.2,1
37981,25-40,white-collar,divorced,senior_secondary,no,no,156,999,0,nonexistent,02/03/18,93.369,0
38200,25-40,white-collar,married,bachelors,no,no,1038,999,0,nonexistent,04/04/18,93.075,1
24353,18-24,white-collar,married,unknown,yes,no,528,999,0,nonexistent,06/07/18,93.918,0
1944,25-40,white-collar,married,bachelors,yes,no,174,999,0,nonexistent,07/05/18,92.893,0
576,41-60,white-collar,married,senior_secondary,no,no,264,999,0,nonexistent,07/05/18,93.994,0
33630,41-60,white-collar,divorced,senior_secondary,yes,no,124,999,0,nonexistent,05/11/18,93.2,0
11616,25-40,technician,single,masters,yes,yes,131,999,0,nonexistent,04/05/18,93.994,0
9357,41-60,other,married,unknown,no,no,208,999,0,nonexistent,03/05/18,93.994,0
30140,25-40,blue-collar,single,senior_secondary,yes,no,296,999,0,nonexistent,02/08/18,93.444,0
21844,25-40,technician,married,bachelors,yes,yes,63,999,0,nonexistent,04/07/18,93.918,0
19042,41-60,other,married,senior_secondary,yes,yes,186,999,0,nonexistent,01/06/18,92.963,1
38519,25-40,white-collar,single,senior_secondary,no,no,284,999,1,failure,05/04/18,93.075,0
37475,25-40,white-collar,single,bachelors,yes,no,78,999,1,failure,05/03/18,92.843,0
32418,41-60,blue-collar,married,secondary,yes,no,261,6,1,success,03/08/18,94.027,1
29168,41-60,pink-collar,married,senior_secondary,yes,no,737,999,0,nonexistent,01/08/18,93.444,1
27604,41-60,white-collar,married,bachelors,yes,no,531,999,0,nonexistent,07/08/18,93.444,1
15076,25-40,blue-collar,married,secondary,no,no,409,999,0,nonexistent,05/06/18,94.465,0
36730,25-40,technician,single,masters,no,no,148000,999,0,nonexistent,02/11/18,93.2,1
18133,41-60,entrepreneur,married,bachelors,no,no,13,999,0,nonexistent,01/06/18,94.465,0
37801,25-40,white-collar,married,bachelors,yes,no,181,999,0,nonexistent,01/03/18,92.843,1
22246,41-60,white-collar,divorced,bachelors,no,no,642,999,0,nonexistent,05/07/18,93.918,0
40981,41-60,white-collar,married,bachelors,no,no,272,6,1,success,06/09/18,94.199,1
24402,41-60,white-collar,married,bachelors,no,no,591,999,0,nonexistent,06/07/18,93.918,0
32172,41-60,other,married,secondary,yes,no,94,999,0,nonexistent,03/08/18,93.444,0
13696,41-60,white-collar,married,bachelors,yes,no,554,999,0,nonexistent,04/05/18,92.893,1
1421,41-60,entrepreneur,married,secondary,yes,no,195,999,1,failure,07/05/18,92.893,0
16060,41-60,technician,married,masters,yes,no,77,999,0,nonexistent,06/06/18,94.465,0
37632,18-24,other,single,secondary,no,no,136,999,0,nonexistent,06/03/18,92.843,1
40306,25-40,blue-collar,single,secondary,no,no,218,999,0,nonexistent,02/04/18,93.075,0
17531,25-40,technician,single,masters,no,no,820,999,0,nonexistent,07/06/18,94.465,0
7235,25-40,blue-collar,married,secondary,no,yes,439,999,0,nonexistent,02/05/18,92.893,0
27599,41-60,technician,single,masters,no,no,165,999,0,nonexistent,07/08/18,93.444,0
29835,41-60,white-collar,married,senior_secondary,yes,no,1019,2,1,success,01/08/18,92.201,1
22807,25-40,blue-collar,married,secondary,no,no,125,999,0,nonexistent,05/07/18,93.918,0
31297,60+,other,single,bachelors,yes,no,217,6,2,failure,02/08/18,92.201,1
34746,25-40,white-collar,married,senior_secondary,yes,no,114,999,1,failure,07/11/18,93.2,1
9936,25-40,white-collar,married,bachelors,yes,no,141,999,0,nonexistent,03/05/18,92.893,0
32989,25-40,other,single,bachelors,no,no,508,999,0,nonexistent,03/10/18,946.01,1
28734,41-60,pink-collar,divorced,unknown,yes,no,113,999,1,failure,07/08/18,94.027,1
40318,18-24,white-collar,single,bachelors,yes,no,122,999,0,nonexistent,02/04/18,93.075,1
14141,25-40,technician,single,masters,no,no,432,999,0,nonexistent,04/06/18,94.465,1
6590,41-60,white-collar,married,bachelors,yes,no,135,999,0,nonexistent,02/05/18,93.994,0
28582,41-60,white-collar,married,bachelors,no,no,600,999,0,nonexistent,07/08/18,92.201,1
28768,25-40,white-collar,single,bachelors,no,no,343,999,0,nonexistent,07/08/18,94.027,1
30093,41-60,white-collar,single,bachelors,yes,no,566,999,0,nonexistent,02/08/18,93.444,1
27768,41-60,technician,married,masters,no,yes,138,999,0,nonexistent,07/08/18,93.444,0
22374,25-40,blue-collar,married,secondary,no,no,604,999,0,nonexistent,05/07/18,93.918,0
4229,41-60,white-collar,divorced,bachelors,no,no,269,999,0,nonexistent,01/05/18,93.994,0
3135,41-60,technician,married,masters,yes,yes,247,999,0,nonexistent,01/05/18,93.994,0
30784,41-60,blue-collar,married,secondary,yes,no,48,999,0,nonexistent,02/08/18,93.444,0
36464,25-40,white-collar,single,bachelors,yes,no,89,3,2,success,01/11/18,92.649,1
8034,41-60,technician,single,masters,no,no,341,999,0,nonexistent,02/05/18,92.893,0
39525,25-40,pink-collar,married,senior_secondary,no,no,185,999,0,nonexistent,06/04/18,93.075,0
29986,41-60,white-collar,married,bachelors,unknown,unknown,288,10,2,failure,01/08/18,94.027,1
15316,41-60,blue-collar,married,secondary,no,no,313,999,0,nonexistent,05/06/18,94.465,0
10874,41-60,white-collar,married,bachelors,no,no,289,3,4,success,03/05/18,93.876,1
16101,41-60,technician,married,masters,yes,no,104,999,0,nonexistent,06/06/18,94.465,0
2056,41-60,blue-collar,married,secondary,yes,no,347,999,0,nonexistent,07/05/18,92.893,0
28248,25-40,technician,single,bachelors,no,no,302,999,0,nonexistent,07/08/18,93.444,0
33066,41-60,other,married,masters,unknown,unknown,181,6,1,success,04/10/18,92.431,1
23042,41-60,white-collar,married,bachelors,no,no,901,999,0,nonexistent,05/07/18,93.918,1
17382,41-60,entrepreneur,divorced,unknown,yes,no,154,999,0,nonexistent,07/06/18,94.465,0
31724,25-40,white-collar,single,bachelors,no,yes,164,999,0,nonexistent,03/08/18,93.444,0
38839,25-40,white-collar,married,bachelors,yes,no,461,999,0,nonexistent,05/04/18,93.075,1
26671,25-40,technician,single,senior_secondary,yes,yes,265,999,0,nonexistent,06/08/18,93.444,0
16461,25-40,white-collar,single,bachelors,no,no,203,999,0,nonexistent,06/06/18,94.465,0
28668,60+,other,married,bachelors,no,no,249,3,1,success,07/08/18,92.201,1
36100,41-60,white-collar,married,bachelors,unknown,unknown,187,999,0,nonexistent,01/11/18,93.2,0
13073,25-40,blue-collar,single,secondary,yes,no,676,999,0,nonexistent,04/05/18,92.893,1
33908,25-40,technician,married,secondary,yes,no,414,999,3,failure,05/11/18,947.67,0
36218,41-60,white-collar,married,secondary,no,no,315,999,0,nonexistent,01/11/18,93.2,0
20389,41-60,blue-collar,single,secondary,no,no,126,999,0,nonexistent,03/07/18,93.918,0
2120,25-40,technician,single,masters,no,no,201,999,0,nonexistent,07/05/18,92.893,0
16621,18-24,pink-collar,single,senior_secondary,yes,no,290,999,0,nonexistent,06/06/18,94.465,0
26210,25-40,blue-collar,married,secondary,no,yes,9,999,0,nonexistent,02/07/18,94.215,0
3177,41-60,technician,married,masters,no,yes,334,999,0,nonexistent,01/05/18,93.994,0
37323,25-40,other,single,unknown,no,no,343,4,2,success,05/12/18,92.713,1
12822,25-40,white-collar,single,bachelors,yes,no,468,999,1,failure,04/05/18,92.893,0
17710,25-40,other,married,masters,yes,no,219,999,0,nonexistent,07/06/18,94.465,0
28725,41-60,white-collar,married,senior_secondary,yes,no,291,3,2,success,07/08/18,92.201,1
26754,25-40,technician,single,senior_secondary,no,no,638,999,0,nonexistent,06/08/18,93.444,1
2147,41-60,white-collar,single,senior_secondary,yes,no,26,12,1,success,07/05/18,92.893,0
